index,model,crystal_name,Oxy_site_label,Oxy_site_index,Oxy_vacancy_formation_energy,Oxy_vacancy_formation_energy_pre,test_elements_numbers
15832,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaMgGeO4,O2,20,4.900803259999984,4.502880096435547,3
15833,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaMgGeO4,O2,26,4.900803259999984,4.502880096435547,3
15834,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaMgGeO4,O2,27,4.900803259999984,4.502880096435547,3
15835,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaMgGeO4,O3,17,4.434127479999924,4.484024524688721,3
15836,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaMgGeO4,O3,19,4.434127479999924,4.484024524688721,3
15837,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaMgGeO4,O3,23,4.434127479999924,4.484024524688721,3
15838,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaMgGeO4,O3,24,4.434127479999924,4.484024524688721,3
15839,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaMgSiO4,O1,12,6.7117096900000295,6.83753776550293,3
15840,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaMgSiO4,O1,13,6.7117096900000295,6.837536811828613,3
15841,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaMgSiO4,O1,14,6.7117096900000295,6.83753776550293,3
15842,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaMgSiO4,O1,15,6.7117096900000295,6.837536811828613,3
15843,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaMgSiO4,O1,16,6.7117096900000295,6.83753776550293,3
15844,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaMgSiO4,O1,17,6.7117096900000295,6.837536811828613,3
15845,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaMgSiO4,O1,18,6.7117096900000295,6.83753776550293,3
15846,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaMgSiO4,O1,19,6.7117096900000295,6.837536811828613,3
15847,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaMgSiO4,O2,20,6.806103920000064,6.8636016845703125,3
15848,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaMgSiO4,O2,21,6.806103920000064,6.8636016845703125,3
15849,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaMgSiO4,O2,22,6.806103920000064,6.8636016845703125,3
15850,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaMgSiO4,O2,23,6.806103920000064,6.8636016845703125,3
15851,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaMgSiO4,O3,24,6.592335579999949,6.82954216003418,3
15852,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaMgSiO4,O3,25,6.592335579999949,6.82954216003418,3
15853,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaMgSiO4,O3,26,6.592335579999949,6.82954216003418,3
15854,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaMgSiO4,O3,27,6.592335579999949,6.82954216003418,3
15855,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaSn(BO3)2,O1,12,5.967561989999817,5.5618391036987305,3
15856,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaSn(BO3)2,O1,13,5.967561989999817,5.5618391036987305,3
15857,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaSn(BO3)2,O1,14,5.967561989999817,5.5618391036987305,3
15858,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaSn(BO3)2,O1,15,5.967561989999817,5.5618391036987305,3
15859,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaSn(BO3)2,O1,16,5.967561989999817,5.5618391036987305,3
15860,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaSn(BO3)2,O1,17,5.967561989999817,5.5618391036987305,3
15861,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaSn(BO3)2,O1,18,5.967561989999817,5.5618391036987305,3
15862,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaSn(BO3)2,O1,19,5.967561989999817,5.5618391036987305,3
15863,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaSn(BO3)2,O1,20,5.967561989999817,5.5618391036987305,3
15864,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaSn(BO3)2,O1,21,5.967561989999817,5.5618391036987305,3
15865,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaSn(BO3)2,O1,22,5.967561989999817,5.5618391036987305,3
15866,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaSn(BO3)2,O1,23,5.967561989999817,5.5618391036987305,3
15867,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaSn(BO3)2,O1,24,5.967561989999817,5.5618391036987305,3
15868,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaSn(BO3)2,O1,25,5.967561989999817,5.5618391036987305,3
15869,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaSn(BO3)2,O1,26,5.967561989999817,5.5618391036987305,3
15870,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaSn(BO3)2,O1,27,5.967561989999817,5.5618391036987305,3
15871,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaSn(BO3)2,O1,28,5.967561989999817,5.5618391036987305,3
15872,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaSn(BO3)2,O1,29,5.967561989999817,5.5618391036987305,3
15873,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaTaAlO5,O1,12,7.186427279999757,6.855474472045898,3
15874,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaTaAlO5,O1,13,7.186427279999757,6.855474472045898,3
15875,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaTaAlO5,O1,22,7.186427279999757,6.855474472045898,3
15876,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaTaAlO5,O1,23,7.186427279999757,6.855474472045898,3
15877,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaTaAlO5,O2,14,6.959704270000097,6.8660173416137695,3
15878,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaTaAlO5,O2,15,6.959704270000097,6.8660173416137695,3
15879,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaTaAlO5,O2,16,6.959704270000097,6.8660173416137695,3
15880,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaTaAlO5,O2,17,6.959704270000097,6.8660173416137695,3
15881,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaTaAlO5,O2,24,6.959704270000097,6.866016387939453,3
15882,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaTaAlO5,O2,25,6.959704270000097,6.8660173416137695,3
15883,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaTaAlO5,O2,26,6.959704270000097,6.866016387939453,3
15884,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaTaAlO5,O2,27,6.959704270000097,6.866016387939453,3
15885,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaTaAlO5,O3,18,6.839113299999903,6.86384391784668,3
15886,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaTaAlO5,O3,19,6.839113299999903,6.86384391784668,3
15887,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaTaAlO5,O3,20,6.839113299999903,6.86384391784668,3
15888,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaTaAlO5,O3,21,6.839113299999903,6.86384391784668,3
15889,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaTaAlO5,O3,28,6.839113299999903,6.86384391784668,3
15890,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaTaAlO5,O3,29,6.839113299999903,6.86384391784668,3
15891,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaTaAlO5,O3,30,6.839113299999903,6.86384391784668,3
15892,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaTaAlO5,O3,31,6.839113299999903,6.86384391784668,3
15893,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaYBO4,O1,12,7.151505479999978,7.517333984375,3
15894,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaYBO4,O1,13,7.151505479999978,7.517333984375,3
15895,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaYBO4,O1,14,7.151505479999978,7.517333984375,3
15896,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaYBO4,O1,15,7.151505479999978,7.517333984375,3
15897,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaYBO4,O2,16,7.121922270000036,7.515334129333496,3
15898,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaYBO4,O2,17,7.121922270000036,7.515334129333496,3
15899,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaYBO4,O2,18,7.121922270000036,7.515334129333496,3
15900,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaYBO4,O2,19,7.121922270000036,7.515334129333496,3
15901,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaYBO4,O3,20,7.140627949999962,7.513421058654785,3
15902,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaYBO4,O3,21,7.140627949999962,7.513421058654785,3
15903,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaYBO4,O3,22,7.140627949999962,7.513421058654785,3
15904,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaYBO4,O3,23,7.140627949999962,7.513421058654785,3
15905,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaYBO4,O4,24,7.768137959999999,7.442131996154785,3
15906,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaYBO4,O4,25,7.768137959999999,7.442132949829102,3
15907,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaYBO4,O4,26,7.768137959999999,7.442132949829102,3
15908,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,CaYBO4,O4,27,7.768137959999999,7.442132949829102,3
15909,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cd2BiAsO6,O1,16,4.31964012000004,3.5869176387786865,3
15910,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cd2BiAsO6,O1,18,4.31964012000004,3.5869176387786865,3
15911,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cd2BiAsO6,O1,19,4.31964012000004,3.5869176387786865,3
15912,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cd2BiAsO6,O1,20,4.31964012000004,3.5869176387786865,3
15913,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cd2BiAsO6,O1,28,4.31964012000004,3.5869176387786865,3
15914,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cd2BiAsO6,O1,30,4.31964012000004,3.5869176387786865,3
15915,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cd2BiAsO6,O1,31,4.31964012000004,3.5869176387786865,3
15916,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cd2BiAsO6,O1,32,4.31964012000004,3.5869176387786865,3
15917,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cd2BiAsO6,O2,17,3.149087510000024,3.604692220687866,3
15918,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cd2BiAsO6,O2,23,3.149087510000024,3.604692220687866,3
15919,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cd2BiAsO6,O2,24,3.149087510000024,3.604692220687866,3
15920,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cd2BiAsO6,O2,27,3.149087510000024,3.604692220687866,3
15921,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cd2BiAsO6,O2,29,3.149087510000024,3.604692220687866,3
15922,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cd2BiAsO6,O2,35,3.149087510000024,3.604692220687866,3
15923,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cd2BiAsO6,O2,36,3.149087510000024,3.604692220687866,3
15924,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cd2BiAsO6,O2,39,3.149087510000024,3.604692220687866,3
15925,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cd2BiAsO6,O3,21,2.636680980000003,3.6277079582214355,3
15926,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cd2BiAsO6,O3,25,2.636680980000003,3.6277079582214355,3
15927,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cd2BiAsO6,O3,33,2.636680980000003,3.6277079582214355,3
15928,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cd2BiAsO6,O3,37,2.636680980000003,3.6277079582214355,3
15929,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cd2BiAsO6,O4,22,3.0705915500000263,3.6046576499938965,3
15930,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cd2BiAsO6,O4,26,3.0705915500000263,3.6046576499938965,3
15931,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cd2BiAsO6,O4,34,3.0705915500000263,3.6046576499938965,3
15932,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cd2BiAsO6,O4,38,3.0705915500000263,3.6046576499938965,3
15933,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Al2As2O7,O1,12,5.426251129999978,3.4505958557128906,3
15934,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Al2As2O7,O1,15,5.426251129999978,3.4505958557128906,3
15935,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Al2As2O7,O1,16,5.426251129999978,3.4505958557128906,3
15936,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Al2As2O7,O1,17,5.426251129999978,3.4505958557128906,3
15937,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Al2As2O7,O1,19,5.426251129999978,3.4505958557128906,3
15938,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Al2As2O7,O1,22,5.426251129999978,3.4505958557128906,3
15939,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Al2As2O7,O1,23,5.426251129999978,3.4505958557128906,3
15940,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Al2As2O7,O1,24,5.426251129999978,3.4505958557128906,3
15941,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Al2As2O7,O2,13,6.525579730000013,3.456998348236084,3
15942,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Al2As2O7,O2,20,6.525579730000013,3.456998348236084,3
15943,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Al2As2O7,O3,14,5.240528469999967,3.459324836730957,3
15944,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Al2As2O7,O3,18,5.240528469999967,3.459324836730957,3
15945,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Al2As2O7,O3,21,5.240528469999967,3.459324836730957,3
15946,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Al2As2O7,O3,25,5.240528469999967,3.459324836730957,3
15947,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Al2Sb2O7,O1,6,5.491618099999991,5.2118940353393555,3
15948,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Al2Sb2O7,O1,7,5.491618099999991,5.2118940353393555,3
15949,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Al2Sb2O7,O1,8,5.491618099999991,5.2118940353393555,3
15950,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Al2Sb2O7,O1,9,5.491618099999991,5.2118940353393555,3
15951,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Al2Sb2O7,O1,11,5.491618099999991,5.2118940353393555,3
15952,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Al2Sb2O7,O1,12,5.491618099999991,5.2118940353393555,3
15953,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Al2Sb2O7,O2,10,6.148584030000061,5.295624256134033,3
15954,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Li2GeO4,O1,10,4.825497489999984,4.6566267013549805,3
15955,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Li2GeO4,O1,11,4.825497489999984,4.6566267013549805,3
15956,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Li2GeO4,O2,12,5.20998449000002,4.623595237731934,3
15957,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Li2GeO4,O2,13,5.20998449000002,4.623595714569092,3
15958,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Li2GeO4,O3,14,4.244944519999885,4.702226161956787,3
15959,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Li2GeO4,O3,15,4.244944519999885,4.702226638793945,3
15960,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Li2GeO4,O4,16,5.0755888,4.634716987609863,3
15961,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Li2GeO4,O4,17,5.0755888,4.634716987609863,3
15962,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Li2SiO4,O1,10,6.852228599999885,6.388538360595703,3
15963,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Li2SiO4,O1,11,6.852228599999885,6.388538360595703,3
15964,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Li2SiO4,O2,12,6.672958639999829,6.376304626464844,3
15965,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Li2SiO4,O2,13,6.672958639999829,6.376304626464844,3
15966,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Li2SiO4,O3,14,6.90530843,6.396587371826172,3
15967,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Li2SiO4,O3,15,6.90530843,6.396587371826172,3
15968,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Li2SiO4,O4,16,6.308132009999904,6.345331192016602,3
15969,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Li2SiO4,O4,17,6.308132009999904,6.345331192016602,3
15970,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Li2TiO4,O1,10,6.732876479999854,6.057186126708984,3
15971,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Li2TiO4,O1,11,6.732876479999854,6.057186126708984,3
15972,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Li2TiO4,O2,12,6.77517183999988,6.107327461242676,3
15973,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Li2TiO4,O2,13,6.77517183999988,6.107327461242676,3
15974,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Li2TiO4,O3,14,6.543761389999995,6.042289733886719,3
15975,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Li2TiO4,O3,15,6.543761389999995,6.042289733886719,3
15976,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Li2TiO4,O4,16,6.870432509999896,6.063780784606934,3
15977,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Li2TiO4,O4,17,6.870432509999896,6.063780784606934,3
15978,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Li3GaO4,O1,24,5.510751229999992,5.011824607849121,3
15979,.\result_GPU\split_by_elements_numbers\2\trainloss0.33522782025428466_testmaeloss0.5458209649665512_modeldict.pth,Cs2Li3GaO4,O1,25,5.510751229999992,5.011824607849121,3
